file,backend,precision,n_qubits,n_lines,n_nonempty_lines,n_qreg_declarations,n_classical_bits,n_measure,n_barrier,n_cx,n_cz,n_cp,n_cy,n_ch,n_swap,n_ccx,n_cswap,n_2q_gates,n_3q_gates,n_x,n_y,n_z,n_h,n_s,n_sdg,n_t,n_tdg,n_rx,n_ry,n_rz,n_u1,n_u2,n_u3,n_u,n_1q_gates,n_total_gates,n_unique_edges,n_edge_repetitions,max_qubit_degree,avg_qubit_degree,qubit_degree_std,n_connected_components,crude_depth,gates_per_layer_estimate,avg_gate_span,max_gate_span,std_gate_span,entanglement_pressure,midpoint_cut_crossings,has_qft_pattern,n_qft_like_gates,has_iqft_pattern,has_grover_pattern,has_variational_pattern,n_rotation_gates,has_ghz_pattern,n_custom_gates,n_opaque_gates,ratio_2q_gates,ratio_1q_gates,gates_per_qubit,2q_gates_per_qubit,1q_gates_per_qubit,circuit_density,max_fidelity_achieved,n_thresholds_tested,threshold_runtime,min_threshold,forward_runtime
grover-v-chain_indep_qiskit_3.qasm,CPU,single,3,22,22,2,3,3,1,3,0,3,0,0,0,0,0,6,0,1,0,0,2,0,0,0,0,0,0,0,2,2,0,0,7,13,2,1,1,1.0,0.0,1,7.333333333333333,1.3636363636363638,1.0,1,0.0,2.0,3,0,3,0,0,0,0,0,0,0,0.46153846153846156,0.5384615384615384,4.333333333333333,2.0,2.3333333333333335,0.19696969696969696,1.0,2,65.09682000032626,2,5333.92700002878
grover-v-chain_indep_qiskit_3.qasm,CPU,double,3,22,22,2,3,3,1,3,0,3,0,0,0,0,0,6,0,1,0,0,2,0,0,0,0,0,0,0,2,2,0,0,7,13,2,1,1,1.0,0.0,1,7.333333333333333,1.3636363636363638,1.0,1,0.0,2.0,3,0,3,0,0,0,0,0,0,0,0.46153846153846156,0.5384615384615384,4.333333333333333,2.0,2.3333333333333335,0.19696969696969696,1.0,2,65.47678000060841,2,5613.236000062898
graphstate_indep_qiskit_6.qasm,CPU,single,6,23,23,1,6,6,1,0,6,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,12,6,0,2,2.0,0.0,1,3.8333333333333335,3.1304347826086953,2.0,5,1.4142135623730951,1.0,4,0,0,0,0,0,0,0,0,0,0.5,0.5,2.0,1.0,1.0,0.08695652173913043,1.0,3,67.148140000063,4,13710.265999980038
graphstate_indep_qiskit_6.qasm,CPU,double,6,23,23,1,6,6,1,0,6,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,12,6,0,2,2.0,0.0,1,3.8333333333333335,3.1304347826086953,2.0,5,1.4142135623730951,1.0,4,0,0,0,0,0,0,0,0,0,0.5,0.5,2.0,1.0,1.0,0.08695652173913043,1.0,3,71.75983999914024,4,22590.079000074184
qft_indep_qiskit_4.qasm,CPU,single,4,22,22,1,8,4,1,0,0,6,0,0,2,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,12,2,0,1,1.0,0.0,2,5.5,0.7272727272727273,2.0,3,1.0,2.0,2,0,6,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,3.0,2.0,1.0,0.13636363636363635,1.0,1,65.1519000006374,1,4133.437999989837
qft_indep_qiskit_4.qasm,CPU,double,4,22,22,1,8,4,1,0,0,6,0,0,2,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,12,2,0,1,1.0,0.0,2,5.5,0.7272727272727273,2.0,3,1.0,2.0,2,0,6,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,3.0,2.0,1.0,0.13636363636363635,1.0,1,65.10108000074979,1,6627.582999935839
wstate_indep_qiskit_4.qasm,CPU,single,4,22,22,1,4,4,1,3,3,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,13,6,0,2,1.5,0.5,1,5.5,2.3636363636363638,1.0,1,0.0,1.5,2,0,0,0,0,1,6,0,0,0,0.46153846153846156,0.5384615384615384,3.25,1.5,1.75,0.14772727272727273,1.0,2,63.70235999929719,2,7079.643000033684
wstate_indep_qiskit_4.qasm,CPU,double,4,22,22,1,4,4,1,3,3,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,13,6,0,2,1.5,0.5,1,5.5,2.3636363636363638,1.0,1,0.0,1.5,2,0,0,0,0,1,6,0,0,0,0.46153846153846156,0.5384615384615384,3.25,1.5,1.75,0.14772727272727273,1.0,2,67.60072000033688,2,7865.201000095112
ghz_indep_qiskit_8.qasm,CPU,single,8,21,21,1,8,8,1,7,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,7,0,2,1.75,0.4330127018922193,1,2.625,3.0476190476190474,1.0,1,0.0,0.875,1,0,0,0,0,0,0,1,0,0,0.875,0.125,1.0,0.875,0.125,0.047619047619047616,1.0,2,64.38290000078268,2,13303.742999996757
ghz_indep_qiskit_8.qasm,CPU,double,8,21,21,1,8,8,1,7,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,7,0,2,1.75,0.4330127018922193,1,2.625,3.0476190476190474,1.0,1,0.0,0.875,1,0,0,0,0,0,0,1,0,0,0.875,0.125,1.0,0.875,0.125,0.047619047619047616,1.0,2,63.857340000686236,2,15327.529999922263
dj_indep_qiskit_6.qasm,CPU,single,6,26,26,1,5,5,1,5,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,11,16,5,0,5,1.6666666666666667,1.4907119849998596,1,4.333333333333333,3.6923076923076925,3.0,5,1.4142135623730951,0.8333333333333334,3,0,0,0,0,0,0,1,0,0,0.3125,0.6875,2.6666666666666665,0.8333333333333334,1.8333333333333333,0.10256410256410256,1.0,1,70.73043999844231,1,7626.133000012487
dj_indep_qiskit_6.qasm,CPU,double,6,26,26,1,5,5,1,5,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,11,16,5,0,5,1.6666666666666667,1.4907119849998596,1,4.333333333333333,3.6923076923076925,3.0,5,1.4142135623730951,0.8333333333333334,3,0,0,0,0,0,0,1,0,0,0.3125,0.6875,2.6666666666666665,0.8333333333333334,1.8333333333333333,0.10256410256410256,1.0,1,70.03575999988243,1,19537.408000032883
qftentangled_indep_qiskit_4.qasm,CPU,single,4,25,25,1,4,4,1,3,0,6,0,0,2,0,0,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,16,5,0,2,2.0,0.0,1,6.25,1.28,1.4,3,0.8,2.75,3,0,6,0,0,0,0,0,0,0,0.6875,0.3125,4.0,2.75,1.25,0.16,1.0,2,64.78476000193041,2,10912.669000099413
qftentangled_indep_qiskit_4.qasm,CPU,double,4,25,25,1,4,4,1,3,0,6,0,0,2,0,0,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,16,5,0,2,2.0,0.0,1,6.25,1.28,1.4,3,0.8,2.75,3,0,6,0,0,0,0,0,0,0,0.6875,0.3125,4.0,2.75,1.25,0.16,1.0,2,67.71782000141684,2,10977.364999998827
graphstate_indep_qiskit_7.qasm,CPU,single,7,26,26,1,7,7,1,0,7,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,14,7,0,2,2.0,0.0,2,3.7142857142857144,3.769230769230769,2.2857142857142856,4,1.2777531299998799,1.0,4,0,0,0,0,0,0,0,0,0,0.5,0.5,2.0,1.0,1.0,0.07692307692307693,1.0,3,65.18052000028547,4,12697.104999970179
graphstate_indep_qiskit_7.qasm,CPU,double,7,26,26,1,7,7,1,0,7,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,14,7,0,2,2.0,0.0,2,3.7142857142857144,3.769230769230769,2.2857142857142856,4,1.2777531299998799,1.0,4,0,0,0,0,0,0,0,0,0,0.5,0.5,2.0,1.0,1.0,0.07692307692307693,1.0,3,64.73952000087593,4,20520.134000107646
qnn_indep_qiskit_2.qasm,CPU,single,2,22,22,1,2,2,1,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,8,13,1,4,1,1.0,0.0,1,11.0,1.1818181818181819,1.0,1,0.0,2.5,5,0,0,0,0,0,4,0,0,0,0.38461538461538464,0.6153846153846154,6.5,2.5,4.0,0.29545454545454547,1.0,2,64.7821999998996,2,3248.2249999884516
qnn_indep_qiskit_2.qasm,CPU,double,2,22,22,1,2,2,1,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,8,13,1,4,1,1.0,0.0,1,11.0,1.1818181818181819,1.0,1,0.0,2.5,5,0,0,0,0,0,4,0,0,0,0.38461538461538464,0.6153846153846154,6.5,2.5,4.0,0.29545454545454547,1.0,2,64.78813999856357,2,3380.6290000211447
ghz_indep_qiskit_9.qasm,CPU,single,9,23,23,1,9,9,1,8,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,8,0,2,1.7777777777777777,0.41573970964154905,1,2.5555555555555554,3.5217391304347827,1.0,1,0.0,0.8888888888888888,1,0,0,0,0,0,0,1,0,0,0.8888888888888888,0.1111111111111111,1.0,0.8888888888888888,0.1111111111111111,0.043478260869565216,1.0,2,67.59780000138562,2,15657.537000079174
ghz_indep_qiskit_9.qasm,CPU,double,9,23,23,1,9,9,1,8,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,8,0,2,1.7777777777777777,0.41573970964154905,1,2.5555555555555554,3.5217391304347827,1.0,1,0.0,0.8888888888888888,1,0,0,0,0,0,0,1,0,0,0.8888888888888888,0.1111111111111111,1.0,0.8888888888888888,0.1111111111111111,0.043478260869565216,1.0,2,66.73652000026777,2,20254.970000096364
vqe_indep_qiskit_3.qasm,CPU,single,3,21,21,1,3,3,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,13,2,2,2,1.3333333333333333,0.4714045207910317,1,7.0,1.8571428571428572,1.0,1,0.0,1.3333333333333333,2,0,0,0,0,1,9,0,0,0,0.3076923076923077,0.6923076923076923,4.333333333333333,1.3333333333333333,3.0,0.20634920634920634,1.0,2,66.19365999940783,2,5052.101999899605
vqe_indep_qiskit_3.qasm,CPU,double,3,21,21,1,3,3,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,13,2,2,2,1.3333333333333333,0.4714045207910317,1,7.0,1.8571428571428572,1.0,1,0.0,1.3333333333333333,2,0,0,0,0,1,9,0,0,0,0.3076923076923077,0.6923076923076923,4.333333333333333,1.3333333333333333,3.0,0.20634920634920634,1.0,2,67.89171999844257,2,5390.362000034656
graphstate_indep_qiskit_8.qasm,CPU,single,8,29,29,1,8,8,1,0,8,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,16,8,0,2,2.0,0.0,2,3.625,4.413793103448276,3.0,6,1.9364916731037085,1.0,4,0,0,0,0,0,0,0,0,0,0.5,0.5,2.0,1.0,1.0,0.06896551724137931,1.0,3,69.05884000007063,4,21219.120000023395
graphstate_indep_qiskit_8.qasm,CPU,double,8,29,29,1,8,8,1,0,8,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,16,8,0,2,2.0,0.0,2,3.625,4.413793103448276,3.0,6,1.9364916731037085,1.0,4,0,0,0,0,0,0,0,0,0,0.5,0.5,2.0,1.0,1.0,0.06896551724137931,1.0,3,67.64356000057887,4,36052.538999938406
dj_indep_qiskit_7.qasm,CPU,single,7,30,30,1,6,6,1,6,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,13,19,6,0,6,1.7142857142857142,1.7496355305594131,1,4.285714285714286,4.433333333333334,3.5,6,1.707825127659933,0.8571428571428571,3,0,0,0,0,0,0,1,0,0,0.3157894736842105,0.6842105263157895,2.7142857142857144,0.8571428571428571,1.8571428571428572,0.09047619047619047,1.0,1,70.1818400004413,1,11395.801000035135
dj_indep_qiskit_7.qasm,CPU,double,7,30,30,1,6,6,1,6,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,13,19,6,0,6,1.7142857142857142,1.7496355305594131,1,4.285714285714286,4.433333333333334,3.5,6,1.707825127659933,0.8571428571428571,3,0,0,0,0,0,0,1,0,0,0.3157894736842105,0.6842105263157895,2.7142857142857144,0.8571428571428571,1.8571428571428572,0.09047619047619047,1.0,1,64.86300000105985,1,30708.23300004122
qft_indep_qiskit_5.qasm,CPU,single,5,28,28,1,10,5,1,0,0,10,0,0,2,0,0,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,17,2,0,1,1.0,0.0,2,5.6,0.8928571428571429,3.0,4,1.0,2.4,2,0,10,0,0,0,0,0,0,0,0.7058823529411765,0.29411764705882354,3.4,2.4,1.0,0.12142857142857143,1.0,1,69.3137399997795,1,5519.451000000117
qft_indep_qiskit_5.qasm,CPU,double,5,28,28,1,10,5,1,0,0,10,0,0,2,0,0,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,17,2,0,1,1.0,0.0,2,5.6,0.8928571428571429,3.0,4,1.0,2.4,2,0,10,0,0,0,0,0,0,0,0.7058823529411765,0.29411764705882354,3.4,2.4,1.0,0.12142857142857143,1.0,1,66.22042000235524,1,10147.048999933759
ae_indep_qiskit_3.qasm,CPU,single,3,23,23,2,3,3,1,4,0,1,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,3,9,14,2,2,2,1.3333333333333333,0.4714045207910317,1,7.666666666666667,1.3043478260869565,0.5,1,0.5,1.6666666666666667,2,0,1,0,0,0,0,1,0,0,0.45454545454545453,0.5454545454545454,3.6666666666666665,1.6666666666666667,2.0,0.15942028985507245,1.0,2,66.43152000033297,2,5318.800000095507
ae_indep_qiskit_3.qasm,CPU,double,3,23,23,2,3,3,1,4,0,1,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,3,9,14,2,2,2,1.3333333333333333,0.4714045207910317,1,7.666666666666667,1.3043478260869565,0.5,1,0.5,1.6666666666666667,2,0,1,0,0,0,0,1,0,0,0.45454545454545453,0.5454545454545454,3.6666666666666665,1.6666666666666667,2.0,0.15942028985507245,1.0,2,65.8765999978641,2,5616.7419999837875
ghz_indep_qiskit_10.qasm,CPU,single,10,25,25,1,10,10,1,9,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,9,0,2,1.8,0.4,1,2.5,4.0,1.0,1,0.0,0.9,1,0,0,0,0,0,0,1,0,0,0.9,0.1,1.0,0.9,0.1,0.04,1.0,2,66.01186000043526,2,17253.228000045056
ghz_indep_qiskit_10.qasm,CPU,double,10,25,25,1,10,10,1,9,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,9,0,2,1.8,0.4,1,2.5,4.0,1.0,1,0.0,0.9,1,0,0,0,0,0,0,1,0,0,0.9,0.1,1.0,0.9,0.1,0.04,1.0,2,67.64453999930993,2,21769.50700013549
qpeexact_indep_qiskit_5.qasm,CPU,single,5,31,31,2,4,4,1,0,0,10,0,0,2,0,0,12,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,21,2,0,1,1.0,0.0,2,6.2,1.4516129032258065,2.0,3,1.0,2.4,2,0,8,0,0,0,0,0,0,0,0.5714285714285714,0.42857142857142855,4.2,2.4,1.8,0.13548387096774195,1.0,1,68.39251999917906,1,4534.300999948755
qpeexact_indep_qiskit_5.qasm,CPU,double,5,31,31,2,4,4,1,0,0,10,0,0,2,0,0,12,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,21,2,0,1,1.0,0.0,2,6.2,1.4516129032258065,2.0,3,1.0,2.4,2,0,8,0,0,0,0,0,0,0,0.5714285714285714,0.42857142857142855,4.2,2.4,1.8,0.13548387096774195,1.0,1,65.0009000004502,1,9255.130999954417
qpeinexact_indep_qiskit_5.qasm,CPU,single,5,31,31,2,4,4,1,0,0,10,0,0,2,0,0,12,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,21,2,0,1,1.0,0.0,2,6.2,1.4516129032258065,2.0,3,1.0,2.4,2,0,10,0,0,0,0,0,0,0,0.5714285714285714,0.42857142857142855,4.2,2.4,1.8,0.13548387096774195,1.0,1,65.43858000077307,1,4867.715000000317
qpeinexact_indep_qiskit_5.qasm,CPU,double,5,31,31,2,4,4,1,0,0,10,0,0,2,0,0,12,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,21,2,0,1,1.0,0.0,2,6.2,1.4516129032258065,2.0,3,1.0,2.4,2,0,10,0,0,0,0,0,0,0,0.5714285714285714,0.42857142857142855,4.2,2.4,1.8,0.13548387096774195,1.0,1,66.52322000009008,1,7176.528999989387
wstate_indep_qiskit_5.qasm,CPU,single,5,27,27,1,5,5,1,4,4,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,17,8,0,2,1.6,0.4898979485566356,1,5.4,3.148148148148148,1.0,1,0.0,1.6,2,0,0,0,0,1,8,0,0,0,0.47058823529411764,0.5294117647058824,3.4,1.6,1.8,0.1259259259259259,1.0,2,66.85261999955401,2,8827.43299996946
wstate_indep_qiskit_5.qasm,CPU,double,5,27,27,1,5,5,1,4,4,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,17,8,0,2,1.6,0.4898979485566356,1,5.4,3.148148148148148,1.0,1,0.0,1.6,2,0,0,0,0,1,8,0,0,0,0.47058823529411764,0.5294117647058824,3.4,1.6,1.8,0.1259259259259259,1.0,2,67.20883999951184,2,9580.805000005057
graphstate_indep_qiskit_9.qasm,CPU,single,9,32,32,1,9,9,1,0,9,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,18,9,0,2,2.0,0.0,1,3.5555555555555554,5.0625,2.4444444444444446,8,2.165954298846436,1.0,2,0,0,0,0,0,0,0,0,0,0.5,0.5,2.0,1.0,1.0,0.0625,1.0,3,70.2367799996864,4,20493.40999990818
graphstate_indep_qiskit_9.qasm,CPU,double,9,32,32,1,9,9,1,0,9,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,18,9,0,2,2.0,0.0,1,3.5555555555555554,5.0625,2.4444444444444446,8,2.165954298846436,1.0,2,0,0,0,0,0,0,0,0,0,0.5,0.5,2.0,1.0,1.0,0.0625,1.0,3,69.78366000112146,4,42806.010999920545
ghz_indep_qiskit_11.qasm,CPU,single,11,27,27,1,11,11,1,10,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,10,0,2,1.8181818181818181,0.385694607919935,1,2.4545454545454546,4.481481481481482,1.0,1,0.0,0.9090909090909091,1,0,0,0,0,0,0,1,0,0,0.9090909090909091,0.09090909090909091,1.0,0.9090909090909091,0.09090909090909091,0.037037037037037035,1.0,2,68.36150000162888,2,19750.057000055676
ghz_indep_qiskit_11.qasm,CPU,double,11,27,27,1,11,11,1,10,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,10,0,2,1.8181818181818181,0.385694607919935,1,2.4545454545454546,4.481481481481482,1.0,1,0.0,0.9090909090909091,1,0,0,0,0,0,0,1,0,0,0.9090909090909091,0.09090909090909091,1.0,0.9090909090909091,0.09090909090909091,0.037037037037037035,1.0,2,66.53736000007484,2,20777.120999991894
qftentangled_indep_qiskit_5.qasm,CPU,single,5,32,32,1,5,5,1,4,0,10,0,0,2,0,0,16,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,22,6,0,3,2.4,0.4898979485566356,1,6.4,1.5625,1.6666666666666667,4,1.1055415967851332,3.2,3,0,10,0,0,0,0,1,0,0,0.7272727272727273,0.2727272727272727,4.4,3.2,1.2,0.1375,1.0,2,71.69901999877766,2,11761.41899995855
qftentangled_indep_qiskit_5.qasm,CPU,double,5,32,32,1,5,5,1,4,0,10,0,0,2,0,0,16,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,22,6,0,3,2.4,0.4898979485566356,1,6.4,1.5625,1.6666666666666667,4,1.1055415967851332,3.2,3,0,10,0,0,0,0,1,0,0,0.7272727272727273,0.2727272727272727,4.4,3.2,1.2,0.1375,1.0,2,65.36177999805659,2,19743.422999890754
qaoa_indep_qiskit_3.qasm,CPU,single,3,23,23,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,9,9,0,0,0,0.0,0.0,0,7.666666666666667,1.1739130434782608,0.0,0,0.0,0.0,0,0,0,0,0,1,6,0,0,0,0.0,1.0,3.0,0.0,3.0,0.13043478260869565,1.0,1,71.33911999990232,1,3327.9790000233334
qaoa_indep_qiskit_3.qasm,CPU,double,3,23,23,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,9,9,0,0,0,0.0,0.0,0,7.666666666666667,1.1739130434782608,0.0,0,0.0,0.0,0,0,0,0,0,1,6,0,0,0,0.0,1.0,3.0,0.0,3.0,0.13043478260869565,1.0,1,69.0902800008189,1,3494.4479999830946
dj_indep_qiskit_8.qasm,CPU,single,8,34,34,1,7,7,1,7,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,15,22,7,0,7,1.75,1.984313483298443,1,4.25,5.176470588235294,4.0,7,2.0,0.875,4,0,0,0,0,0,0,1,0,0,0.3181818181818182,0.6818181818181818,2.75,0.875,1.875,0.08088235294117647,1.0,1,63.69678000046406,1,13365.36700007855
dj_indep_qiskit_8.qasm,CPU,double,8,34,34,1,7,7,1,7,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,15,22,7,0,7,1.75,1.984313483298443,1,4.25,5.176470588235294,4.0,7,2.0,0.875,4,0,0,0,0,0,0,1,0,0,0.3181818181818182,0.6818181818181818,2.75,0.875,1.875,0.08088235294117647,1.0,1,64.36207999940962,1,48006.294000078924
graphstate_indep_qiskit_10.qasm,CPU,single,10,35,35,1,10,10,1,0,10,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,20,10,0,2,2.0,0.0,1,3.5,5.714285714285714,2.4,7,2.1540659228538015,1.0,2,0,0,0,0,0,0,0,0,0,0.5,0.5,2.0,1.0,1.0,0.05714285714285714,1.0,3,65.35737999947742,4,28690.617000102066
graphstate_indep_qiskit_10.qasm,CPU,double,10,35,35,1,10,10,1,0,10,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,20,10,0,2,2.0,0.0,1,3.5,5.714285714285714,2.4,7,2.1540659228538015,1.0,2,0,0,0,0,0,0,0,0,0,0.5,0.5,2.0,1.0,1.0,0.05714285714285714,1.0,3,65.15593999938574,4,62019.97199998004
vqe_indep_qiskit_4.qasm,CPU,single,4,27,27,1,4,4,1,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,18,3,3,2,1.5,0.5,1,6.75,2.6666666666666665,1.0,1,0.0,1.5,2,0,0,0,0,1,12,0,0,0,0.3333333333333333,0.6666666666666666,4.5,1.5,3.0,0.16666666666666666,1.0,2,65.46241999894846,2,7419.867999997223
vqe_indep_qiskit_4.qasm,CPU,double,4,27,27,1,4,4,1,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,18,3,3,2,1.5,0.5,1,6.75,2.6666666666666665,1.0,1,0.0,1.5,2,0,0,0,0,1,12,0,0,0,0.3333333333333333,0.6666666666666666,4.5,1.5,3.0,0.16666666666666666,1.0,2,65.5014799995115,2,7845.765999954892
ghz_indep_qiskit_12.qasm,CPU,single,12,29,29,1,12,12,1,11,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,11,0,2,1.8333333333333333,0.3726779962499649,1,2.4166666666666665,4.9655172413793105,1.0,1,0.0,0.9166666666666666,1,0,0,0,0,0,0,1,0,0,0.9166666666666666,0.08333333333333333,1.0,0.9166666666666666,0.08333333333333333,0.034482758620689655,1.0,2,66.47640000155661,2,21857.272000052035
ghz_indep_qiskit_12.qasm,CPU,double,12,29,29,1,12,12,1,11,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,11,0,2,1.8333333333333333,0.3726779962499649,1,2.4166666666666665,4.9655172413793105,1.0,1,0.0,0.9166666666666666,1,0,0,0,0,0,0,1,0,0,0.9166666666666666,0.08333333333333333,1.0,0.9166666666666666,0.08333333333333333,0.034482758620689655,1.0,2,84.46722000080626,2,24591.15700010443
portfoliovqe_indep_qiskit_3.qasm,CPU,single,3,29,29,1,3,3,1,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,21,3,6,2,2.0,0.0,1,9.666666666666666,2.1724137931034484,1.3333333333333333,2,0.4714045207910317,3.0,6,0,0,0,0,1,12,0,0,0,0.42857142857142855,0.5714285714285714,7.0,3.0,4.0,0.2413793103448276,1.0,2,65.75768000038806,2,5634.8979999893345
portfoliovqe_indep_qiskit_3.qasm,CPU,double,3,29,29,1,3,3,1,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,21,3,6,2,2.0,0.0,1,9.666666666666666,2.1724137931034484,1.3333333333333333,2,0.4714045207910317,3.0,6,0,0,0,0,1,12,0,0,0,0.42857142857142855,0.5714285714285714,7.0,3.0,4.0,0.2413793103448276,1.0,2,65.34777999913786,2,6183.732999925269
dj_indep_qiskit_9.qasm,CPU,single,9,38,38,1,8,8,1,8,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,17,25,8,0,8,1.7777777777777777,2.199887763691481,1,4.222222222222222,5.921052631578947,4.5,8,2.29128784747792,0.8888888888888888,4,0,0,0,0,0,0,1,0,0,0.32,0.68,2.7777777777777777,0.8888888888888888,1.8888888888888888,0.07309941520467836,1.0,1,70.05154000071343,1,16743.53299997165
dj_indep_qiskit_9.qasm,CPU,double,9,38,38,1,8,8,1,8,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,17,25,8,0,8,1.7777777777777777,2.199887763691481,1,4.222222222222222,5.921052631578947,4.5,8,2.29128784747792,0.8888888888888888,4,0,0,0,0,0,0,1,0,0,0.32,0.68,2.7777777777777777,0.8888888888888888,1.8888888888888888,0.07309941520467836,1.0,1,67.24218000017572,1,64466.15100008785
wstate_indep_qiskit_6.qasm,CPU,single,6,32,32,1,6,6,1,5,5,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,11,21,10,0,2,1.6666666666666667,0.4714045207910317,1,5.333333333333333,3.9375,1.0,1,0.0,1.6666666666666667,2,0,0,0,0,1,10,0,0,0,0.47619047619047616,0.5238095238095238,3.5,1.6666666666666667,1.8333333333333333,0.109375,1.0,2,66.09403999755159,2,9964.153999899281
